name	chrom	txStart	txEnd	name2	Duplicate
NM_005801	chr17	39845126	39847898	EIF1	0
NM_000805	chr17	39868577	39872221	GAST	0
NM_177977	chr17	39878890	39890898	HAP1	0
NM_002230	chr17	39910858	39942964	JUP	0
NM_006455	chr17	39958204	39968451	LEPREL4	0
NM_021939	chr17	39968961	39979469	FKBP10	0
NM_052935	chr17	39981333	39992523	NT5C3B	0
NM_152467	chr17	39994042	40004599	KLHL10	0
NM_018143	chr17	40009798	40021629	KLHL11	0
NM_198830	chr17	40023178	40075272	ACLY	0
NR_110662	chr17	40086875	40117668	TTC25	0
NM_033133	chr17	40118758	40129754	CNP	0
NM_003315	chr17	40128438	40169715	DNAJC7	0
NM_001001349	chr17	40169593	40177656	NKIRAS2	0
NM_001242704	chr17	40177593	40190044	ZNF385C	0
NM_024119	chr17	40253421	40264751	DHX58	0
NM_021078	chr17	40265128	40273382	KAT2A	0
NM_033194	chr17	40274755	40275371	HSPB9	0
NM_001252039	chr17	40276993	40307062	RAB5C	0
NM_012285	chr17	40308909	40333296	KCNH4	0
NM_001524	chr17	40336077	40337470	HCRT	0
NR_024573	chr17	40341104	40346255	GHDC	0
NM_012448	chr17	40351194	40428424	STAT5B	0
NM_001288718	chr17	40439884	40463960	STAT5A	0
NM_213662	chr17	40465342	40540405	STAT3	0
NM_012232	chr17	40554466	40575338	PTRF	0
NM_005177	chr17	40610861	40674597	ATP6V0A1	0
NR_049808	chr17	40666205	40666325	MIR5010	0
NM_000263	chr17	40687950	40696466	NAGLU	0
NM_000413	chr17	40703983	40707232	HSD17B1	0
NM_001042532	chr17	40714091	40718299	COASY	0
NM_170607	chr17	40719077	40725221	MLX	0
NM_016556	chr17	40724327	40729849	PSMC3IP	0
NR_026697	chr17	40731525	40761445	FAM134C	0
NM_001070	chr17	40761357	40767256	TUBG1	0
NM_016437	chr17	40811265	40819024	TUBG2	0
NR_073574	chr17	40819931	40828108	PLEKHH3	0
NM_016602	chr17	40831419	40833845	CCR10	0
NM_003632	chr17	40834631	40852011	CNTNAP1	0
NM_001991	chr17	40852292	40897071	EZH1	0
NR_106838	chr17	40860101	40860169	MIR6780A	0
NR_024462	chr17	40905946	40913275	RAMP2-AS1	0
NM_005854	chr17	40913211	40915060	RAMP2	0
NM_032353	chr17	40925453	40931618	VPS25	0
NM_032387	chr17	40932648	40949084	WNK4	0
NM_001040431	chr17	40949635	40950743	COA3	0
NM_173478	chr17	40950853	40963605	CNTD1	0
NM_003766	chr17	40962149	40976310	BECN1	0
NR_106839	chr17	40975897	40975961	MIR6781	0
NM_176863	chr17	40985158	40995777	PSME3	0
NM_001158	chr17	40996608	41002724	AOC2	0
NR_102422	chr17	41003200	41010147	AOC3	0
NR_002773	chr17	41019161	41021234	AOC4P	0
NR_027254	chr17	41026690	41050751	LINC00671	0
NM_000151	chr17	41052813	41066450	G6PC	0
NM_001261434	chr17	41102542	41116515	AARSD1	0
NM_001136042	chr17	41102542	41132545	PTGES3L-AARSD1	0
NM_001142654	chr17	41120104	41132545	PTGES3L	0
NM_173079	chr17	41132581	41145707	RUNDC1	0
NM_000988	chr17	41150445	41154971	RPL27	0
NM_005533	chr17	41158741	41166476	IFI35	0
NM_006373	chr17	41166621	41174459	VAT1	0
NM_005440	chr17	41177257	41184058	RND2	0
NR_027676	chr17	41196311	41277340	BRCA1	0
NR_003108	chr17	41277599	41297125	NBR2	0
NR_110868	chr17	41300383	41322420	LOC101929767	0
NM_005899	chr17	41322986	41363708	NBR1	0
NM_145041	chr17	41363845	41372057	TMEM106A	0
NR_047479	chr17	41373436	41381062	LINC00854	0
NR_027412	chr17	41447212	41466266	LINC00910	0
NM_001661	chr17	41476352	41478504	ARL4D	0
NR_031751	chr17	41522173	41522253	MIR2117	0
NM_004941	chr17	41561333	41601680	DHX8	0
NM_001079675	chr17	41605210	41623800	ETV4	0
NM_004527	chr17	41717757	41738931	MEOX1	0
NM_025237	chr17	41831098	41836156	SOST	0
NM_004090	chr17	41843488	41856368	DUSP3	0
NM_001136483	chr17	41857802	41862054	C17orf105	0
NM_001932	chr17	41878166	41910547	MPP3	0
NM_001168322	chr17	41924515	41935602	CD300LG	0
NM_005374	chr17	41952726	41985310	MPP2	0
NR_026770	chr17	41994575	41995355	FAM215A	0
NM_002722	chr17	42018171	42019833	PPY	0
NM_004160	chr17	42030106	42081837	PYY	0
NM_153006	chr17	42082031	42086436	NAGS	0
NM_032376	chr17	42088555	42092345	TMEM101	0
NM_152344	chr17	42112002	42144987	LSM12	0
NR_028581	chr17	42148097	42153712	G6PC3	0
NM_001015053	chr17	42154120	42201014	HDAC5	0
NM_001171251	chr17	42219273	42239844	C17orf53	0
NM_080863	chr17	42248073	42256451	ASB16	0
NR_049729	chr17	42253341	42264085	ASB16-AS1	0
NM_177441	chr17	42264573	42269099	TMUB2	0
NM_020218	chr17	42269172	42275529	ATXN7L3	0
NM_014233	chr17	42282400	42297041	UBTF	0
NR_106840	chr17	42285138	42285207	MIR6782	0
NM_000342	chr17	42325757	42345502	SLC4A1	0
NR_110802	chr17	42376941	42385799	LOC101926996	0
NM_001144826	chr17	42385926	42395238	RUNDC3A	0
NM_001143780	chr17	42396992	42402217	SLC25A39	0
NM_002087	chr17	42422490	42430470	GRN	0
NM_198475	chr17	42431100	42441235	FAM171A2	0
NM_000419	chr17	42449549	42466873	ITGA2B	0
NM_001002909	chr17	42472644	42580957	GPATCH8	0
NM_001466	chr17	42634811	42638630	FZD2	0
NR_110661	chr17	42723731	42727717	LINC01180	0
NM_001145080	chr17	42733761	42753165	C17orf104	0
NM_001099225	chr17	42754804	42767165	CCDC43	0
NM_145663	chr17	42785975	42829636	DBF4B	0
NM_002390	chr17	42836567	42859214	ADAM11	0
NM_005497	chr17	42875815	42907607	GJC1	0
NR_073504	chr17	42925269	42927848	HIGD1B	0
NM_004247	chr17	42927654	42976993	EFTUD2	0
NM_213607	chr17	42977079	42981047	CCDC103	0
NM_001131019	chr17	42987034	42992920	GFAP	0
NM_001264573	chr17	43002078	43025079	KIF18B	0
NR_106841	chr17	43011985	43012049	MIR6783	0
NM_006688	chr17	43037060	43045644	C1QL1	0
NM_001288654	chr17	43100705	43138477	DCAKD	0
NM_021079	chr17	43138679	43186382	NMT1	0
NM_133373	chr17	43189007	43209900	PLCD3	0
NR_106842	chr17	43191734	43191801	MIR6784	0
NM_001135707	chr17	43213013	43220326	ACBD4	0
NM_006460	chr17	43224683	43229468	HEXIM1	0
NM_144608	chr17	43238263	43247406	HEXIM2	0
NM_005892	chr17	43299291	43324683	FMNL1	0
NM_152343	chr17	43331759	43339479	SPATA32	0
NR_110324	chr17	43339446	43345997	MAP3K14-AS1	0
NM_003954	chr17	43340485	43394430	MAP3K14	0
NM_001282290	chr17	43471267	43507663	ARHGAP27	0
NR_027774	chr17	43513265	43568146	PLEKHM1	0
NR_002940	chr17	43583248	43597889	LRRC37A4P	0
NR_027295	chr17	43697980	43715329	MGC57346	0
NR_026906	chr17	43716340	43723595	CRHR1-IT1	0
NM_004382	chr17	43861645	43913194	CRHR1	0
NR_024559	chr17	43920721	43972879	MAPT-AS1	0
NM_175882	chr17	43922255	43924438	SPPL2C	0
NM_001123067	chr17	43971747	44105699	MAPT	0
NR_024560	chr17	43973148	43976164	MAPT-IT1	0
NM_001007532	chr17	44076615	44077060	STH	0
NM_001193466	chr17	44107281	44270166	KANSL1	0
NR_034172	chr17	44270938	44274089	KANSL1-AS1	0
NR_026901	chr17	44320929	44323154	LOC644172	0
NM_014834	chr17	44372496	44415160	LRRC37A	0
NM_001103154	chr17	44376912	44439134	ARL17B	0
NR_033799	chr17	44450178	44500463	NSFP1	0
NM_001006607	chr17	44590075	44633014	LRRC37A2	0
NM_006178	chr17	44668034	44834828	NSF	0
NM_030753	chr17	44839871	44896126	WNT3	0
NM_003396	chr17	44928967	44954437	WNT9B	0
NM_001012511	chr17	45000485	45014205	GOSR2	0
NR_049812	chr17	45050382	45050466	MIR5089	0
NM_203400	chr17	45055521	45056614	RPRML	0
NM_001288811	chr17	45108951	45120079	ARL17A	0
NM_001114091	chr17	45195310	45266665	CDC27	0
NM_001002841	chr17	45286427	45301045	MYL4	0
NM_000212	chr17	45331207	45390077	ITGB3	0
NR_110880	chr17	45380811	45401267	LOC102724508	0
NM_001195192	chr17	45401326	45508076	EFCAB13	0
NR_033934	chr17	45527592	45569986	MRPL45P2	0
NM_006310	chr17	45608443	45700642	NPEPPS	0
NM_001276453	chr17	45728561	45761004	KPNB1	0
NM_014726	chr17	45772629	45789429	TBKBP1	0
NM_013351	chr17	45810609	45823485	TBX21	0
NM_145798	chr17	45884732	45899147	OSBPL7	0
NM_145255	chr17	45900637	45908907	MRPL10	0
NM_033413	chr17	45908992	45915079	LRRC46	0
NM_138355	chr17	45915046	45918699	SCRN2	0
NM_001258248	chr17	45922279	45928516	SP6	0
NM_003110	chr17	45973515	46006323	SP2	0
NR_103856	chr17	45975751	46018770	LOC100506325	0
NM_018129	chr17	46018888	46026674	PNPO	0
NM_024320	chr17	46029333	46035243	PRR15L	0
NM_176096	chr17	46048321	46059152	CDK5RAP3	0
NM_016429	chr17	46103532	46115168	COPZ2	0
NR_029687	chr17	46114526	46114613	MIR152	0
NM_003204	chr17	46125685	46138907	NFE2L1	0
NM_001127228	chr17	46147413	46178883	CBX1	0
NM_152244	chr17	46184919	46200105	SNX11	0
NM_003726	chr17	46210801	46507594	SKAP1	0
NR_031607	chr17	46233788	46233873	MIR1203	0
NR_110804	chr17	46522194	46543402	LOC101927166	0
NM_002144	chr17	46606806	46608272	HOXB1	0
NM_002145	chr17	46620018	46622393	HOXB2	0
NR_102279	chr17	46621712	46628603	HOXB-AS1	0
NM_002146	chr17	46626231	46651810	HOXB3	0
NM_024015	chr17	46652868	46655743	HOXB4	0
NR_029608	chr17	46657199	46657309	MIR10A	0
NR_110331	chr17	46667781	46679703	HOXB-AS3	0
NM_002147	chr17	46668618	46671103	HOXB5	0
NM_018952	chr17	46673098	46682334	HOXB6	0
NM_004502	chr17	46684594	46688383	HOXB7	0
NM_024016	chr17	46689707	46692301	HOXB8	0
NM_024017	chr17	46698518	46703835	HOXB9	0
NR_029582	chr17	46709851	46709921	MIR196A1	0
NM_032391	chr17	46799081	46799882	PRAC1	0
NM_001282275	chr17	46800529	46802120	PRAC2	0
NR_036150	chr17	46801769	46801837	MIR3185	0
NM_006361	chr17	46802126	46806111	HOXB13	0
NM_173623	chr17	46839592	46871686	TTLL6	0
NM_001261391	chr17	46908349	46942607	CALCOCO2	0
NM_001002027	chr17	46970147	46973232	ATP5G1	0
NM_023079	chr17	46985730	47006422	UBE2Z	0
NM_007241	chr17	47007458	47022154	SNF8	0
NM_004123	chr17	47035917	47045955	GIP	0
NM_001160423	chr17	47074773	47133507	IGF2BP1	0
NM_153446	chr17	47210328	47247351	B4GALNT2	0
NM_001198754	chr17	47283595	47287936	GNGT2	0
NM_001135186	chr17	47287588	47300587	ABI3	0
NM_001143804	chr17	47300731	47308128	PHOSPHO1	0
NR_034161	chr17	47325604	47336027	FLJ40194	0
NR_106745	chr17	47365707	47365816	MIR6129	0
NM_014897	chr17	47366567	47439835	ZNF652	0
NR_110882	chr17	47439743	47443477	LOC102724596	0
NM_001281715	chr17	47481409	47492267	PHB	0
NR_110805	chr17	47535222	47539111	LOC101927207	0
NM_002507	chr17	47572654	47592382	NGFR	0
NR_103773	chr17	47583018	47651426	LOC100288866	0
NR_106751	chr17	47588178	47588262	MIR6165	0
NM_007225	chr17	47653297	47661171	NXPH3	0
NM_001007227	chr17	47676245	47755525	SPOP	0
NM_001278784	chr17	47778295	47785313	SLC35B1	0
NM_030802	chr17	47787686	47841518	FAM117A	0
NM_001199157	chr17	47865980	47906458	KAT7	0
NM_001077504	chr17	47915670	47925379	TAC4	0
NM_001242791	chr17	47923271	47926199	FLJ45513	0
NM_001934	chr17	48050129	48052323	DLX4	0
NM_005220	chr17	48067368	48072588	DLX3	0
NR_038230	chr17	48127712	48133103	LOC284080	0
NM_005501	chr17	48133339	48167849	ITGA3	0
NM_001199900	chr17	48172638	48183735	PDK2	0
NM_174920	chr17	48188672	48207246	SAMD14	0
NM_032595	chr17	48211098	48227878	PPP1R9B	0
NM_001135697	chr17	48243365	48253293	SGCA	0
NR_024192	chr17	48248788	48249837	HILS1	0
NM_000088	chr17	48261456	48279000	COL1A1	0
NR_110806	chr17	48292054	48292781	LOC101927230	0
NM_001168215	chr17	48348766	48358846	TMEM92	0
NR_110010	chr17	48423392	48438546	XYLT2	0
NM_016504	chr17	48445227	48450562	MRPL27	0
NM_152463	chr17	48450580	48458820	EME1	0
NM_018509	chr17	48458593	48474914	LRRC59	0
NM_001288971	chr17	48503518	48552206	ACSF2	0
NM_001267	chr17	48541852	48546227	CHAD	0
NM_018346	chr17	48556189	48563336	RSAD1	0
NM_032133	chr17	48585744	48608862	MYCBPAP	0
NM_017957	chr17	48610047	48621111	EPN3	0
NM_001258373	chr17	48624449	48633213	SPATA20	0
NR_038439	chr17	48633567	48639469	CACNA1G-AS1	0
NR_046058	chr17	48638428	48704832	CACNA1G	0
NM_001144070	chr17	48712217	48745288	ABCC3	0
NM_052855	chr17	48770550	48785270	ANKRD40	0
NM_016424	chr17	48796925	48830072	LUC7L3	0
NR_073199	chr17	48838394	48844876	LINC00483	0
NR_107026	chr17	48846010	48846091	MIR8059	0
NM_175575	chr17	48912604	48919709	WFIKKN2	0
NM_005749	chr17	48939586	48943715	TOB1	0
NR_038458	chr17	48944039	48945732	TOB1-AS1	0
NM_001251971	chr17	49039534	49124329	SPAG9	0
NR_037149	chr17	49230896	49249105	NME1-NME2	0
NM_000269	chr17	49230919	49239450	NME1	0
NM_001198682	chr17	49243632	49249105	NME2	0
NM_017643	chr17	49254785	49337427	MBTD1	0
NM_016001	chr17	49337896	49375292	UTP18	0
NR_110751	chr17	49389969	49412523	LOC101927274	0
NM_001082533	chr17	49707673	50237161	CA10	0
NM_001243552	chr17	51062879	51065012	C17orf112	0
NM_032559	chr17	51900238	51902573	KIF2B	0
NM_005486	chr17	52978051	53039328	TOM1L1	0
NM_004375	chr17	53038566	53046064	COX11	0
NM_178509	chr17	53046125	53241449	STXBP4	0
NM_002126	chr17	53342320	53402426	HLF	0
NM_012329	chr17	53469973	53499341	MMD	0
NM_018286	chr17	53796987	53800225	TMEM100	0
NM_001102402	chr17	53828465	53854748	PCTP	0
NM_153228	chr17	54230835	54560007	ANKFN1	0
NM_005450	chr17	54671059	54672951	NOG	0
NM_001085430	chr17	54869273	54911256	C17orf67	0
NM_003647	chr17	54911459	54946036	DGKE	0
NR_027025	chr17	54961462	54962274	MTVR2	0
NM_005082	chr17	54965269	54991409	TRIM25	0
NR_037408	chr17	54968630	54968716	MIR3614	0
NM_004645	chr17	55015560	55038411	COIL	0
NM_021626	chr17	55055467	55084129	SCPEP1	0
NR_002818	chr17	55122838	55124156	RNF126P1	0
NM_001242902	chr17	55163134	55198705	AKAP1	0
NM_138962	chr17	55333930	55757299	MSI2	0
NR_110808	chr17	55599608	55600958	LOC101927557	0
NR_110807	chr17	55678225	55685773	LOC101927539	0
NM_001282544	chr17	55821841	55822690	CCDC182	0
NM_016070	chr17	55916286	55927433	MRPS23	0
NR_073495	chr17	55938603	55980750	CUEDC1	0
NM_007146	chr17	56048909	56065615	VEZF1	0
NR_034041	chr17	56078279	56084707	SRSF1	0
NR_110809	chr17	56154251	56160565	LOC101927666	0
NM_080677	chr17	56160779	56167618	DYNLL2	0
NM_012374	chr17	56232514	56233447	OR4D1	0
NR_002307	chr17	56234319	56236480	MSX2P1	0
NM_001004707	chr17	56247016	56247940	OR4D2	0
NM_000502	chr17	56270088	56282535	EPX	0
NM_017777	chr17	56282796	56296666	MKS1	0
NR_027647	chr17	56315786	56345879	LPO	0
NM_000250	chr17	56347216	56358296	MPO	0
NM_001261835	chr17	56378587	56406152	BZRAP1	0
NR_029683	chr17	56408592	56408679	MIR142	0
NR_039889	chr17	56413336	56413383	MIR4736	0
NR_038417	chr17	56414562	56431088	BZRAP1-AS1	0
NM_003168	chr17	56422535	56429599	SUPT4H1	0
NM_017763	chr17	56431037	56494931	RNF43	0
NM_001080439	chr17	56497527	56565762	HSF5	0
NM_004687	chr17	56566892	56595251	MTMR4	0
NR_110810	chr17	56597197	56634286	LOC101927688	0
NM_080415	chr17	56597610	56609445	SEPT4	0
NM_001038704	chr17	56618947	56621733	C17orf47	0
NM_031272	chr17	56634037	56769416	TEX14	0
NR_103873	chr17	56769933	56772741	RAD51C	0
NM_014906	chr17	56833229	57062540	PPM1E	0
NM_015294	chr17	57075560	57184266	TRIM37	0
NM_001100595	chr17	57187307	57232800	SKA2	0
NR_030411	chr17	57215118	57215233	MIR454	0
NR_029842	chr17	57228496	57228582	MIR301A	0
NM_018304	chr17	57232859	57284070	PRR11	0
NM_018149	chr17	57287370	57292611	SMG8	0
NM_001165994	chr17	57297827	57350382	GDPD1	0
NM_001005404	chr17	57409052	57479095	YPEL2	0
NR_039882	chr17	57443443	57443515	MIR4729	0
NR_110813	chr17	57508229	57604218	LOC101927728	0
NM_001166301	chr17	57642885	57685713	DHX40	0
NM_001288653	chr17	57697049	57774317	CLTC	0
NM_016077	chr17	57774666	57784856	PTRH2	0
NM_030938	chr17	57784862	57917952	VMP1	0
NR_029493	chr17	57918626	57918698	MIR21	0
NM_001193611	chr17	57936840	57970306	TUBD1	0
NM_001272044	chr17	57970406	58027786	RPS6KB1	0
NM_016125	chr17	58029722	58042117	RNFT1	0
NR_110816	chr17	58042456	58050462	LOC101927755	0
NR_002924	chr17	58053384	58096336	TBC1D3P1-DHX40P1	0
NR_039890	chr17	58120385	58120466	MIR4737	0
NM_022070	chr17	58120551	58156292	HEATR6	0
NR_030732	chr17	58160926	58165828	LOC645638	0
NR_027408	chr17	58179120	58180280	LOC653653	0
NM_000717	chr17	58227301	58236906	CA4	0
NM_032582	chr17	58254690	58469586	USP32	0
NR_002999	chr17	58308876	58309006	SCARNA20	0
NM_181707	chr17	58499864	58508787	C17orf64	0
NM_001282476	chr17	58520509	58603601	APPBP2	0
NM_003620	chr17	58677543	58743640	PPM1D	0
NM_017679	chr17	58755171	59470199	BCAS3	0
NM_005994	chr17	59477256	59486827	TBX2	0
NM_203425	chr17	59489111	59490641	C17orf82	0
NM_018488	chr17	59533806	59561664	TBX4	0
NM_199290	chr17	59667793	59668563	NACA2	0
NM_032043	chr17	59756546	59940920	BRIP1	0
NM_020748	chr17	59942727	60005377	INTS2	0
NM_005121	chr17	60019965	60142643	MED13	0
NR_027486	chr17	60342066	60353016	TBC1D3P2	0
NM_173503	chr17	60457913	60493839	EFCAB3	0
NM_181725	chr17	60501245	60527454	METTL2A	0
NM_001284363	chr17	60558473	60692841	TLK2	0
NM_006039	chr17	60704761	60770962	MRC2	0
NM_001288780	chr17	60782265	60885742	MARCH10	0
NR_036146	chr17	60798857	61268734	MIR548W	0
NM_025185	chr17	61086897	61505067	TANC2	0
NM_001017917	chr17	61509664	61518207	CYB561	0
NM_000789	chr17	61554421	61575741	ACE	0
NM_001278920	chr17	61600694	61624089	KCNH6	0
NM_005828	chr17	61627795	61671642	DCAF7	0
NM_016360	chr17	61678230	61685725	TACO1	0
NM_203351	chr17	61699800	61773670	MAP3K3	0
NM_030576	chr17	61773248	61777519	LIMD2	0
NR_046273	chr17	61777697	61780045	LOC729683	0
NM_001003786	chr17	61780191	61819330	STRADA	0
NM_020198	chr17	61822609	61851088	CCDC47	0
NM_203499	chr17	61851548	61896677	DDX42	0
NM_017647	chr17	61896792	61905031	FTSJ3	0
NM_001199163	chr17	61905043	61909387	PSMC5	0
NM_001098426	chr17	61909440	61920351	SMARCD2	0
NR_002947	chr17	61934375	61941739	TCAM1P	0
NM_022645	chr17	61949371	61951089	CSH2	0
NM_022556	chr17	61957571	61959302	GH2	0
NM_001317	chr17	61972267	61974021	CSH1	0
NM_001318	chr17	61986964	61988618	CSHL1	0
NM_000515	chr17	61994562	61996198	GH1	0
NM_001039933	chr17	62006097	62009704	CD79B	0
NM_000334	chr17	62015913	62050278	SCN4A	0
NM_001191031	chr17	62075710	62081644	PRR29	0
NM_000873	chr17	62079954	62084283	ICAM2	0
NM_001433	chr17	62120389	62207502	ERN1	0
NR_004380	chr17	62223437	62223517	SNORD104	0
NR_002995	chr17	62223698	62223831	SNORA76	0
NM_001288733	chr17	62224792	62308116	TEX2	0
NM_000442	chr17	62396776	62407083	PECAM1	0
NM_001085423	chr17	62461568	62464760	MILR1	0
NM_007215	chr17	62473901	62493184	POLG2	0
NM_004396	chr17	62494373	62502484	DDX5	0
NR_039891	chr17	62496891	62496957	MIR3064	0
NR_039969	chr17	62497331	62497431	MIR5047	0
NM_138363	chr17	62503157	62534062	CEP95	0
NM_022739	chr17	62540734	62658386	SMURF2	0
NR_026899	chr17	62745779	62778117	LOC146880	0
NR_106728	chr17	62776876	62776942	MIR6080	0
NR_024386	chr17	62780958	62833302	PLEKHM1P	0
NR_036199	chr17	62818147	62818220	MIR4315-1	0
NR_036271	chr17	62818147	62818220	MIR4315-2	0
NM_199340	chr17	62850487	62914903	LRRC37A3	0
NR_026903	chr17	62962667	62971703	AMZ2P1	0
NM_001282425	chr17	63005406	63051892	GNA13	0
NR_110801	chr17	63096929	63107212	LOC100507002	0
NM_003835	chr17	63133455	63223821	RGS9	0
NM_004655	chr17	63524682	63557740	AXIN2	0
NM_001037325	chr17	63631657	63822661	CEP112	0
NM_000042	chr17	64208146	64225556	APOH	0
NM_002737	chr17	64298925	64806862	PRKCA	0
NR_110822	chr17	64394186	64412972	LOC101928001	0
NR_030364	chr17	64783189	64783286	MIR634	0
NM_145811	chr17	64873390	64881395	CACNG5	0
NM_014405	chr17	64960979	65029518	CACNG4	0
NM_000727	chr17	65040651	65052911	CACNG1	0
NM_014877	chr17	65066553	65241319	HELZ	0
NM_002816	chr17	65336618	65362721	PSMD12	0
NM_012417	chr17	65373396	65693379	PITPNC1	0
NM_015462	chr17	65714060	65740266	NOL11	0
NR_003706	chr17	65736785	65736917	SNORA38B	0
NM_004459	chr17	65821779	65980494	BPTF	0
NM_181655	chr17	65987214	65989765	C17orf58	0
NM_002266	chr17	66031847	66042970	KPNA2	0
NR_027418	chr17	66097695	66132070	LINC00674	0
NR_027283	chr17	66194800	66196443	LOC440461	0
NM_001033569	chr17	66244144	66253305	AMZ2	0
NM_001174166	chr17	66263166	66287405	SLC16A6	0
NM_001267727	chr17	66287635	66417000	ARSG	0
NM_017983	chr17	66417421	66453653	WIPI1	0
NR_030365	chr17	66420591	66420689	MIR635	0
NM_002734	chr17	66508519	66529570	PRKAR1A	0
NR_027751	chr17	66531256	66554568	FAM20A	0
NR_110825	chr17	66624294	66675747	LOC101928104	0
NM_001288985	chr17	66863427	66951533	ABCA8	0
NM_080283	chr17	66970772	67057136	ABCA9	0
NM_080284	chr17	67074846	67138015	ABCA6	0
NR_049834	chr17	67095682	67095797	MIR4524B	0
NR_039750	chr17	67095704	67095773	MIR4524A	0
NM_080282	chr17	67144147	67240956	ABCA10	0
NM_018672	chr17	67240575	67311774	ABCA5	0
NM_002758	chr17	67410837	67538470	MAP2K6	0
NR_109971	chr17	67590127	67899141	LOC101928122	0
NR_110874	chr17	67957847	67979685	LOC102723487	0
NR_104129	chr17	68047411	68064236	LINC01028	0
NM_170741	chr17	68071365	68131746	KCNJ16	0
NR_036534	chr17	68163101	68165543	KCNJ2-AS1	0
NM_000891	chr17	68165675	68176183	KCNJ2	0
NR_104152	chr17	69093914	69198320	CASC17	0
NR_110876	chr17	70017991	70022120	LOC102723505	0
NR_110132	chr17	70026794	70037438	LINC01152	0
NR_110877	chr17	70030247	70053875	LOC102723517	0
NR_110827	chr17	70068473	70089622	LOC101928205	0
NR_103737	chr17	70076078	70116934	SOX9-AS1	0
NM_000346	chr17	70117160	70122560	SOX9	0
NR_036488	chr17	70399462	70588943	LINC00673	0
NR_033876	chr17	70594179	70636611	LINC00511	0
NM_139177	chr17	70642084	71088853	SLC39A11	0
NM_001050	chr17	71161159	71168062	SSTR2	0
NM_018714	chr17	71189172	71204645	COG1	0
NM_032837	chr17	71203491	71228533	FAM104A	0
NR_110105	chr17	71228760	71245095	C17orf80	0
NM_001129885	chr17	71244587	71258019	CPSF4L	0
NM_012121	chr17	71279762	71308143	CDC42EP4	0
NM_001144952	chr17	71330522	71640227	SDK2	0
NM_001278587	chr17	71733992	71752696	LOC100134391	0
NR_027146	chr17	71745408	71824676	LINC00469	0
NR_040020	chr17	71782960	71796934	LOC400620	0
NM_000999	chr17	72199794	72206019	RPL38	0
NR_026914	chr17	72206134	72209460	MGC16275	0
NM_052869	chr17	72244504	72258157	TTYH2	0
NM_001172810	chr17	72270385	72311023	DNAI2	0
NM_153209	chr17	72322350	72351959	KIF19	0
NM_001080466	chr17	72352554	72357958	BTBD17	0
NM_181790	chr17	72363644	72368739	GPR142	0
NM_018653	chr17	72429835	72443568	GPRC5C	0
NM_007261	chr17	72462521	72480937	CD300A	0
NM_174892	chr17	72517312	72527613	CD300LB	0
NM_006678	chr17	72537204	72542310	CD300C	0
NM_001115152	chr17	72576110	72588370	CD300LD	0
NM_152460	chr17	72581056	72590348	C17orf77	0
NM_181449	chr17	72606021	72619897	CD300E	0
NR_110298	chr17	72690446	72709139	CD300LF	0
NM_001006638	chr17	72733355	72743474	RAB37	0
NM_004252	chr17	72744750	72765499	SLC9A3R1	0
NR_037409	chr17	72744751	72744838	MIR3615	0
NM_015654	chr17	72766685	72772470	NAT9	0
NM_017728	chr17	72772621	72835922	TMEM104	0
NR_103735	chr17	72838161	72856007	GRIN2C	0
NM_024417	chr17	72858618	72869156	FDXR	0
NM_178128	chr17	72873472	72889705	FADS6	0
NM_173477	chr17	72912175	72919358	USH1G	0
NM_178160	chr17	72920369	72930006	OTOP2	0
NM_178233	chr17	72931896	72946087	OTOP3	0
NM_030630	chr17	72946838	72968900	HID1	0
NR_110878	chr17	72966783	72971823	LOC102723641	0
NM_014603	chr17	72983726	73001892	CDR2L	0
NM_001545	chr17	73008779	73017356	ICT1	0
NM_001003785	chr17	73034954	73043074	ATP5H	0
NR_110834	chr17	73043278	73061984	KCTD2	0
NM_001271765	chr17	73083821	73102255	SLC16A5	0
