Clone	Target	Chromosome	Position	Bad_P	Log2Rat	RawRat	Log2StdDev	NReplic	FISH_2	FISH	WI_cR	WI_cM	WI-RH	G3	GB4	cM_MGD	CM	MARKER_NAMES	MAP_SOURCE	MAPPING_NAME	DNASOURCE_DESCRIPTION	CLONENOTES	KB_POSITION	WELL_ID	USER_CLONE_ID
RP11-51M11	HumArray1H4_W4	12	1555	0	-0.008945	0.993819	0.024977	3	q21.2	12q21.3-12q22				3742				SHGC-2119;Z23598	fishClones.txt	RP11-51M11	MSD23		104387	HumArray1H4_W4	RP11-51M11
RP11-89F16	HumArray1H4_Q24	12	1556	0	-0.096704	0.935167	0.007694	3	-12q22	12q22				3817				SHGC-2121;Z23682	fishClones.txt	RP11-89F16	MSD22		106237	HumArray1H4_Q24	RP11-89F16
RP11-141N1	HumArray1H4_S9	12	1557	0	0.126433	1.091592	0.074383	3	q21.2	12q21.3-12q22				3851				SHGC-6445;G03350	fishClones.txt	RP11-141N1	MSD23		107413	HumArray1H4_S9	RP11-141N1
RP11-166E4	HumArray1H4_S11	12	1558	0	0.131916	1.095748	0.028123	3	1.2	12q21.3-12q22				3888				SHGC-11785;T60860	fishClones.txt	RP11-166E4	MSD23		107906	HumArray1H4_S11	RP11-166E4
RP11-82I16	HumArray1H4_R9	12	1559	0	-0.006030	0.995829	0.013535	3	-12q22	12q21.3				3893				SHGC-33476;T75497	fishClones.txt	RP11-82I16	MSD22		108526	HumArray1H4_R9	RP11-82I16
RP11-74K11	HumArray1H4_W3	12	1560	0	0.057861	1.040921	0.024768	3		12q21.3-12q22				3917				SHGC-15368;T85353	fishClones.txt	RP11-74K11	MSD23		109197	HumArray1H4_W3	RP11-74K11
RP11-215G13	HumArray1H4_S17	12	1561	0	0.044828	1.031560	0.016010	3	12q22	12q22-12q23				3926				SHGC-3802;Z23800	stsMap.txt	AFM248TG1	MSD23		109473	HumArray1H4_S17	RP11-215G13
RP11-31A19	HumArray1H4_P8	12	1562	0	0.112168	1.080851	0.020561	3	-12q23	12q22				3949				SHGC-35295;M29960.1	stsMap.txt	RH52591	MSD22		110265	HumArray1H4_P8	RP11-31A19
RP11-261M2	HumArray1H4_R18	12	1563	0	0.035865	1.025171	0.018877	3	2q22					3954				SHGC-11104;M21985.1	stsMap.txt	RH8641	MSD23		110273	HumArray1H4_R18	RP11-261M2
RP11-282G15	HumArray1H4_R19	12	1564	0	0.055696	1.039361	0.001762	3		12q21.33-12q22				3979				SHGC-32990;T41216	fishClones.txt	RP11-282G15	MSD23		110849	HumArray1H4_R19	RP11-282G15
RP11-69E3	HumArray1H4_U2	12	1565	0	-0.000555	0.999616	0.027543	3	12q21.33-12q22	12q23				3998				SHGC-9625;D16626	fishClones.txt	RP11-69E3	MSD23		111046	HumArray1H4_U2	RP11-69E3
RP11-64J11	HumArray1H4_W2	12	1566	1				0	21.33-12q22	12q23				4016				SHGC-17530;G09555	fishClones.txt	RP11-64J11	MSD23		112226	HumArray1H4_W2	RP11-64J11
RP11-89E9	HumArray1H4_Q23	12	1567	0	-0.063374	0.957023	0.016696	3		12q23				4084				SHGC-20777;Z50957	fishClones.txt	RP11-89E9	MSD22		113859	HumArray1H4_Q23	RP11-89E9
RP11-165H12	HumArray1H4_S10	12	1568	0	0.121074	1.087544	0.013181	3	.33-12q22	12q23				4181				SHGC-3809;Z23873	fishClones.txt	RP11-165H12	MSD23		116629	HumArray1H4_S10	RP11-165H12
RP11-18F1	HumArray1H4_P2	12	1569	0	0.131598	1.095506	0.024327	3	2q23	12q23				4193				SHGC-9350;G11075	fishClones.txt	RP11-18F1	MSD22		117280	HumArray1H4_P2	RP11-18F1
RP11-18J7	HumArray1H5_P18	12	1570	0	0.086434	1.061743	0.019221	3	23					4208				SHGC-20778;Z51966	fishClones.txt	RP11-18J7	MSD37		117513	HumArray1H5_P18	RP11-18J7
CTD-2057C13	HumArray1H5_G34	12	1571	0	0.060606	1.042903	0.018928	3	23	12q23					398.63			U40870;IGF1	fishClones.txt	CTD-2057C13	MSD32		118839	HumArray1H5_G34	CTD-2057C13
RP11-252C8	HumArray1H4_R20	12	1572	0	0.000404	1.000280	0.008499	3						4404				SHGC-2151;Z24421	fishClones.txt	D12S360	MSD23		120424	HumArray1H4_R20	RP11-252C8
RP11-5O2	HumArray1H4_P22	12	1573	0	0.114321	1.082465	0.026458	3	23	12q23				4381				SHGC-33885;T99084	fishClones.txt	SHGC-33885	MSD22		120424	HumArray1H4_P22	RP11-5O2
CTD-2022D21	HumArray1H5_O11	12	1574	0	0.096590	1.069243	0.015925	3	3	12q23-q24								X15187;TRA1	fishClones.txt	CTD-2022D21	MSD37		120841	HumArray1H5_O11	CTD-2022D21
RP11-3E2	HumArray1H5_P22	12	1575	0	0.068409	1.048560	0.036344	3	3-q24					4332				SHGC-9125;G11055	fishClones.txt	RP11-3E2	MSD37		121890	HumArray1H5_P22	RP11-3E2
RP11-83G24	HumArray1H4_Q19	12	1576	0	-0.148050	0.902470	0.008127	3	33-12q22	12q23.3				4347				SHGC-12240;G10909	fishClones.txt	RP11-83G24	MSD22		121918	HumArray1H4_Q19	RP11-83G24
RP11-141F8	HumArray1H4_R5	12	1577	0	0.075041	1.053391	0.024557	3	.3	12q23				4539				SHGC-10802;X69910	fishClones.txt	RP11-141F8	MSD22		123233	HumArray1H4_R5	RP11-141F8
RP11-110L13	HumArray1H5_P17	12	1578	0	-2.670158	0.157110	1000000.000000	1	23					4554				SHGC-9482;G14426	fishClones.txt	RP11-110L13	MSD37		123498	HumArray1H5_P17	RP11-110L13
RP11-3P19	HumArray1H4_P15	12	1579	0	0.215701	1.161268	0.008208	3	2q22	12q23-12q24.1				4511				SHGC-13020;G10914	fishClones.txt	RP11-3P19	MSD22		123656	HumArray1H4_P15	RP11-3P19
RP11-3E7	HumArray1H4_P17	12	1580	0	0.023419	1.016365	0.040989	3	q24.1	12q24.1				4503				SHGC-12419;M69296.1	fishClones.txt	RP11-3E7	MSD22		123786	HumArray1H4_P17	RP11-3E7
RP11-287D11	HumArray1H4_X1	12	1581	0	0.035883	1.025184	0.016612	3	22	12q23-12q24.1				4699				SHGC-6048;G10967	fishClones.txt	RP11-287D11	MSD23		126535	HumArray1H4_X1	RP11-287D11
RP11-138G1	HumArray1H4_R4	12	1582	1				0	.1	12q23-12q24.1				4695				SHGC-551;M78467	fishClones.txt	RP11-138G1	MSD22		126731	HumArray1H4_R4	RP11-138G1
CTD-2035H5	HumArray1H5_H9	12	1583	0	0.002772	1.001923	0.013910	3		12q24.1					436.9			Y08262;SCA2	refflat.txt	SCA2	MSD32		128850	HumArray1H5_H9	CTD-2035H5
CTD-2003I23	HumArray1H5_H10	12	1584	0	0.024777	1.017323	0.030234	3		12q24.2								ALDH2	fishClones.txt	CTD-2003I23	MSD32		129348	HumArray1H5_H10	CTD-2003I23
CTD-2055G11	HumArray1H5_G36	12	1585	0	-0.014264	0.990161	0.031321	3	2	12q24.2								HOS	fishClones.txt	CTD-2055G11	MSD32		131966	HumArray1H5_G36	CTD-2055G11
RP11-119J23	HumArray1H4_R2	12	1586	0	-0.110435	0.926309	0.001495	3	.1	12q24.2				4954				SHGC-2158;Z24668	fishClones.txt	RP11-119J23	MSD22		132529	HumArray1H4_R2	RP11-119J23
RP11-89J2	HumArray1H4_Q25	12	1587	0	0.031528	1.022094	0.023132	3		12q24.32				5333				SHGC-2134;AC005146.1	fishClones.txt	RP11-89J2	MSD22		145425	HumArray1H4_Q25	RP11-89J2
RP11-284P8	HumArray1H5_P24	12	1588	0	-3.477512	0.089777	1000000.000000	1						5412				SHGC-2111;Z23483	fishClones.txt	RP11-284P8	MSD37		146499	HumArray1H5_P24	RP11-284P8
RP11-78D24	HumArray1H4_R11	12	1589	0	-0.065931	0.955329	0.022067	3		12q24.32				5370				SHGC-20795;Z53813	fishClones.txt	RP11-78D24	MSD22		148508	HumArray1H4_R11	RP11-78D24
RP11-81G12	HumArray1H4_R10	12	1590	0	-0.070864	0.952067	0.008396	3	32	12q24.3				5484				SHGC-372;Z16960	fishClones.txt	RP11-81G12	MSD22		150467	HumArray1H4_R10	RP11-81G12
RP11-119J21	HumArray1H4_R1	12	1591	0	-0.018183	0.987476	0.046841	3		12q24.33				5502				SHGC-2137;Z24159	fishClones.txt	RP11-119J21	MSD22		150876	HumArray1H4_R1	RP11-119J21
RP11-1K22	HumArray1H4_P4	12	1592	0	0.167759	1.123312	0.006156	3	.33	12q24.33				5530				SHGC-4144;G12398	fishClones.txt	RP11-1K22	MSD22		151487	HumArray1H4_P4	RP11-1K22
RP1-221K18	HumArray1S1_C19	12	1593	0	-0.120942	0.919587	0.022007	3	2398	12 q tel								12 q tel	TELOMERE		MSD35		160000	HumArray1S1_C19	RP1-221K18
RP11-8C15	HumArray1H3_A1	13	1594	0	-0.023557	0.983804	0.002586	2	4.33	13q12.1				4				SHGC-37580;N64638	fishClones.txt	RP11-8C15	MSD4		19190	HumArray1H3_A1	RP11-8C15
RP11-87E7	HumArray1H3_A2	13	1595	1				0		13q12								SHGC-37589	fishClones.txt	RP11-87E7	MSD4		21035	HumArray1H3_A2	RP11-87E7
RP11-204D11	HumArray1H3_A4	13	1596	0	-0.120416	0.919922	0.009594	3	3	13q12				110				SHGC-7158;G17712	fishClones.txt	RP11-204D11	MSD4		22503	HumArray1H3_A4	RP11-204D11
RP11-18F22	HumArray1H3_A3	13	1597	0	-0.047422	0.967664	0.056149	3		13q12.1				99				SHGC-3690;Z24164	fishClones.txt	RP11-18F22	MSD4		22793	HumArray1H3_A3	RP11-18F22
RP11-7G2	HumArray1H3_A5	13	1598	0	-0.071611	0.951575	0.038504	3	12.1	13q12				294				SHGC-6462;G03381	fishClones.txt	RP11-7G2	MSD3		25451	HumArray1H3_A5	RP11-7G2
RP11-63C16	HumArray1H3_A7	13	1599	0	-0.037656	0.974237	0.007477	3		13q12.3-13q13				592				SHGC-11972;X59131	fishClones.txt	RP11-63C16	MSD4		29326	HumArray1H3_A7	RP11-63C16
RP11-64C21	HumArray1H3_A6	13	1600	0	-0.116061	0.922703	0.005514	2	13	13q12-13q13				587				SHGC-2180;Z24370	fishClones.txt	RP11-64C21	MSD4		29333	HumArray1H3_A6	RP11-64C21
CTD-2037D17	HumArray1H5_C28	13	1601	0	-0.075917	0.948739	0.009554	3		13q12.3					106.01			H48122;BRCA2	fishClones.txt	CTD-2037D17	MSD31		31517	HumArray1H5_C28	CTD-2037D17
RP11-14A4	HumArray1H3_A8	13	1602	0	-0.081121	0.945323	0.026379	3	3	13q13-13q14.1				917				SHGC-34363;H12397	fishClones.txt	RP11-14A4	MSD4		38898	HumArray1H3_A8	RP11-14A4
RP11-53F19	HumArray1H3_A9	13	1603	0	-0.027515	0.981109	0.020168	3	4.1	13q13				930				SHGC-12883;U02368.1	fishClones.txt	RP11-53F19	MSD4		39736	HumArray1H3_A9	RP11-53F19
RP11-9F13	HumArray1H3_A10	13	1604	1				0		13q13-13q14.1				945				SHGC-35896;D12156	refflat.txt	DKFZP434E2318	MSD4		40459	HumArray1H3_A10	RP11-9F13
RP11-88N4	HumArray1H3_A11	13	1605	0	-0.099772	0.933180	0.047330	3	3q13-13q14.1	13q13-13q14.1				954				SHGC-16596;F10018	INTERPOL_G3		MSD4		40527	HumArray1H3_A11	RP11-88N4
RP11-21H9	HumArray1H3_A12	13	1606	0	-0.090571	0.939151	0.054994	3	-13q14.1	13q14				1021				SHGC-4151;G09015	fishClones.txt	RP11-21H9	MSD3		42184	HumArray1H3_A12	RP11-21H9
RP11-34K15	HumArray1H3_A13	13	1607	0	-0.027184	0.981334	0.027173	3	4.1	13q14.1				1026				SHGC-16187;T78329	fishClones.txt	RP11-34K15	MSD4		42598	HumArray1H3_A13	RP11-34K15
RP11-17I11	HumArray1H3_A14	13	1608	0	-0.079505	0.946382	0.011649	2		13q14.1				1045				SHGC-6450;G03383	stsMap.txt	WI-464	MSD4		42994	HumArray1H3_A14	RP11-17I11
RP11-30N18	HumArray1H3_A16	13	1609	0	-0.059622	0.959516	0.039768	2	.1	13q14				1085				SHGC-8160;G17721	fishClones.txt	RP11-30N18	MSD4		44856	HumArray1H3_A16	RP11-30N18
RP11-217H23	HumArray1H3_A15	13	1610	0	-0.017929	0.987649	0.033188	3	4.1	13q14				1073				SHGC-11937;X16901	fishClones.txt	RP11-217H23	MSD4		45125	HumArray1H3_A15	RP11-217H23
RP11-52B21	HumArray1H3_A17	13	1611	0	0.071657	1.050923	0.021292	3		13q14.3				1216				SHGC-3572;Z23355	fishClones.txt	RP11-52B21	MSD4		46575	HumArray1H3_A17	RP11-52B21
RP11-120G8	HumArray1H3_A18	13	1612	0	-0.077339	0.947804	0.027859	3	4.1	13q14.2				1282				SHGC-16168;T77985	fishClones.txt	RP11-120G8	MSD4		47914	HumArray1H3_A18	RP11-120G8
CTD-2173J2	HumArray1H5_C29	13	1613	0	-0.060484	0.958942	0.020299	3		13q14.2								L41870;RB1	fishClones.txt	CTD-2173J2	MSD31		48371	HumArray1H5_C29	CTD-2173J2
RP1-58D13	HumArray1S1_C20	13	1614	0	-0.031193	0.978611	0.020794	3	q14.2	13q14								L41870;RH17613	stsMap.txt	RH17613	MSD35		48409	HumArray1S1_C20	RP1-58D13
RP1-269F22	HumArray1S1_C22	13	1615	0	-0.003843	0.997340	0.070558	2	13q14	13q14.3								D13S25	stsMap.txt	D13S25	MSD35		50600	HumArray1S1_C22	RP1-269F22
RP11-16F6	HumArray1H3_A19	13	1616	0	-0.074202	0.949867	0.042344	3	2	13q14.3				1417				SHGC-20819;Z51588	fishClones.txt	RP11-16F6	MSD4		53039	HumArray1H3_A19	RP11-16F6
RP11-211J11	HumArray1H3_B16	13	1617	0	-0.022384	0.984604	0.016364	2						3251				SHGC-6452;G03385	stsMap.txt	D13S750	MSD4		53107	HumArray1H3_B16	RP11-211J11
RP11-234M13	HumArray1H3_A20	13	1618	0	-0.192110	0.875324	1000000.000000	1	.1	13q21.1				1517				SHGC-8467;G17729	fishClones.txt	RP11-234M13	MSD4		56369	HumArray1H3_A20	RP11-234M13
RP11-205J24	HumArray1H3_A21	13	1619	0	0.025943	1.018145	0.031135	3	.1	13q21.1				1577				SHGC-8760;G14329	fishClones.txt	RP11-205J24	MSD4		57792	HumArray1H3_A21	RP11-205J24
RP11-11C5	HumArray1H3_A24	13	1620	0	-0.221173	0.857868	1000000.000000	1	.1	13q21.3				1867				SHGC-14953;G17783	fishClones.txt	RP11-11C5	MSD4		74140	HumArray1H3_A24	RP11-11C5
RP11-94F7	HumArray1H3_A23	13	1621	0	0.088946	1.063593	0.010365	2	867	13q22								SHGC-665	fishClones.txt	RP11-94F7	MSD4		74330	HumArray1H3_A23	RP11-94F7
RP11-205C23	HumArray1H3_A22	13	1622	0	-0.021729	0.985052	1000000.000000	1	.1	13q21.3				1834				SHGC-8155;G17722	fishClones.txt	RP11-205C23	MSD4		74344	HumArray1H3_A22	RP11-205C23
RP11-31C6	HumArray1H3_A25	13	1623	0	0.010375	1.007218	0.002751	3	21.3	13q22				1884				SHGC-13063;G13738	fishClones.txt	RP11-31C6	MSD4		74754	HumArray1H3_A25	RP11-31C6
RP11-30C8	HumArray1H3_A26	13	1624	0	-0.012136	0.991623	0.025654	2	.1	13q21-13q22				1915				SHGC-9424;G17747	fishClones.txt	RP11-30C8	MSD4		75005	HumArray1H3_A26	RP11-30C8
RP11-79I4	HumArray1H3_A29	13	1625	0	-0.034892	0.976105	0.087626	3		13q21.3-13q22				1971				SHGC-4027;G17685	fishClones.txt	RP11-79I4	MSD4		75410	HumArray1H3_A29	RP11-79I4
RP11-46L3	HumArray1H3_A28	13	1626	1				0		13q21.3-13q22				1965				SHGC-3408;Z16916	fishClones.txt	RP11-46L3	MSD4		75636	HumArray1H3_A28	RP11-46L3
RP11-9P22	HumArray1H3_A27	13	1627	0	-0.018498	0.987260	0.007319	3	1.3-13q22	13q21-13q22				1946				SHGC-2167;Z23773	stsMap.txt	RH584	MSD4		75856	HumArray1H3_A27	RP11-9P22
RP11-43P9	HumArray1H3_A30	13	1628	0	-0.091570	0.938501	1000000.000000	1	1-13q22					2002				SHGC-30014;D11890	stsMap.txt	RH53402	MSD4		77204	HumArray1H3_A30	RP11-43P9
RP11-137M6	HumArray1H3_A31	13	1629	0	-0.030712	0.978937	0.010956	3		13q22-13q31				2085				SHGC-6449;G03382	fishClones.txt	RP11-137M6	MSD4		79097	HumArray1H3_A31	RP11-137M6
RP11-122N18	HumArray1H3_A32	13	1630	0	-0.179671	0.882904	0.056564	3	22	13q21.3-13q22				2109				SHGC-12417;D13168	fishClones.txt	RP11-122N18	MSD4		79481	HumArray1H3_A32	RP11-122N18
RP11-93G2	HumArray1H3_A33	13	1631	0	0.046387	1.032675	0.014707	3	1.3-13q22	13q31.1				2155				SHGC-14656;T60149	fishClones.txt	RP11-93G2	MSD4		80065	HumArray1H3_A33	RP11-93G2
RP11-118K20	HumArray1H3_A34	13	1632	0	-0.118130	0.921381	0.026690	2	13q22	13q31.1				2305				SHGC-20831;Z50917	fishClones.txt	RP11-118K20	MSD4		86547	HumArray1H3_A34	RP11-118K20
RP11-51C8	HumArray1H3_A35	13	1633	0	-0.109834	0.926695	0.092940	3	q31.1	13q31				2473				SHGC-20832;Z53987	fishClones.txt	RP11-51C8	MSD4		89904	HumArray1H3_A35	RP11-51C8
RP11-86C3	HumArray1H3_A36	13	1634	0	-0.199125	0.871079	0.029204	2		13q31-13q32				2531				SHGC-2163;Z23662	fishClones.txt	RP11-86C3	MSD4		92217	HumArray1H3_A36	RP11-86C3
RP11-165N12	HumArray1H3_B1	13	1635	0	0.015812	1.011021	0.072119	2	2	13q31				2628				SHGC-37261;H66941	fishClones.txt	RP11-165N12	MSD4		94987	HumArray1H3_B1	RP11-165N12
RP11-100A3	HumArray1H3_B2	13	1636	0	0.031825	1.022305	0.030626	3	1	13q31				2684				SHGC-11720;T58512	fishClones.txt	RP11-100A3	MSD4		96985	HumArray1H3_B2	RP11-100A3
RP11-40H10	HumArray1H3_B3	13	1637	0	-0.089258	0.940006	0.032338	3		13q31.3-13q32.1				2706				SHGC-13746;G13791	fishClones.txt	RP11-40H10	MSD4		97626	HumArray1H3_B3	RP11-40H10
RP11-14C20	HumArray1H3_B4	13	1638	1				0	3q32.1	13q32.2				2808				SHGC-10171;T52774	fishClones.txt	RP11-14C20	MSD4		101130	HumArray1H3_B4	RP11-14C20
RP11-19J14	HumArray1H3_B5	13	1639	0	0.039699	1.027899	0.024846	3	2.2	13q32				2822				SHGC-781;Z16691	fishClones.txt	RP11-19J14	MSD4		101858	HumArray1H3_B5	RP11-19J14
RP11-122A8	HumArray1H3_B6	13	1640	0	0.067277	1.047737	0.035743	3	.2	13q32				2850				SHGC-9437;G17748	fishClones.txt	RP11-122A8	MSD4		102486	HumArray1H3_B6	RP11-122A8
RP11-23M9	HumArray1H3_B7	13	1641	0	-0.025076	0.982769	0.020550	3		13q32.3-13q33.1				2865				SHGC-31753;T03476	fishClones.txt	RP11-23M9	MSD4		102777	HumArray1H3_B7	RP11-23M9
RP11-113F15	HumArray1H3_B8	13	1642	0	-0.034414	0.976428	0.014622	3	q33.1	13q32				2879				SHGC-17234;T89700	fishClones.txt	RP11-113F15	MSD4		103174	HumArray1H3_B8	RP11-113F15
RP11-7B23	HumArray1H3_B9	13	1643	0	0.027388	1.019165	0.038868	3	33.1	13q32-13q33				2945				SHGC-8465;G17728	fishClones.txt	RP11-7B23	MSD4		105204	HumArray1H3_B9	RP11-7B23
RP11-29B2	HumArray1H3_B10	13	1644	0	0.032030	1.022450	0.007317	3						3007				SHGC-12524;M55169.1	stsMap.txt	WI-7284	MSD4		106302	HumArray1H3_B10	RP11-29B2
RP11-2L10	HumArray1H3_B11	13	1645	0	-0.028503	0.980437	0.034030	3	3q32-13q33	13q33				3031				SHGC-2173;Z24055	stsMap.txt	RH31724	MSD4		106520	HumArray1H3_B11	RP11-2L10
RP11-86B6	HumArray1H3_B12	13	1646	0	-0.095774	0.935770	0.058788	3		13q33				3085				SHGC-6660;G05100	stsMap.txt	WI-953	MSD4		108220	HumArray1H3_B12	RP11-86B6
RP11-111A6	HumArray1H3_B13	13	1647	0	0.062193	1.044052	0.010951	3	13q33	13q33				3104				SHGC-20838;Z50964	stsMap.txt	AFM102XD12	MSD4		109705	HumArray1H3_B13	RP11-111A6
RP11-25E13	HumArray1H3_B14	13	1648	0	0.058342	1.041268	0.013964	3	33	13q33				3132				SHGC-2178;Z24295	fishClones.txt	RP11-25E13	MSD4		110631	HumArray1H3_B14	RP11-25E13
RP11-183A20	HumArray1H3_B18	13	1649	0	0.012706	1.008846	0.014866	3	33.1	13q33				3280				SHGC-36171;T87299	fishClones.txt	RP11-183A20	MSD4		112732	HumArray1H3_B18	RP11-183A20
RP11-61I17	HumArray1H3_B19	13	1650	0	-0.114800	0.923510	0.013691	3	280					3297				SHGC-1474;G07467	stsMap.txt	SHGC-1474	MSD4		113884	HumArray1H3_B19	RP11-61I17
RP11-230A15	HumArray1H3_B20	13	1651	0	-0.215160	0.861451	0.011816	3		13q34				3334				SHGC-37358;AF001954.1	fishClones.txt	RP11-230A15	MSD4		115207	HumArray1H3_B20	RP11-230A15
RP11-3P8	HumArray1H3_B21	13	1652	0	0.075555	1.053766	0.004598	3		13q34				3362				SHGC-2177;Z24276	stsMap.txt	RH984	MSD4		116688	HumArray1H3_B21	RP11-3P8
RP11-19O15	HumArray1H3_B22	13	1653	0	-0.033571	0.976999	0.010438	3	13q34	13q34				3369				SHGC-35218;H90565	fishClones.txt	RP11-19O15	MSD4		117231	HumArray1H3_B22	RP11-19O15
RP1-01L16	HumArray1S1_C23	13	1654	0	-0.075771	0.948835	0.022343	2	8;H90565	13 q tel								13 q tel	TELOMERE		MSD35		120000	HumArray1S1_C23	RP1-01L16
RP11-14O20	HumArray1H4_M34	14	1655	0	-0.029990	0.979427	0.023035	3	q34	14q11.2				96				SHGC-11728;M11567.1	fishClones.txt	RP11-14O20	MSD21		17633	HumArray1H4_M34	RP11-14O20
RP11-152G22	HumArray1H4_M13	14	1656	0	0.028677	1.020076	0.031860	3	34	14q11.2				112				SHGC-11531;T54279	fishClones.txt	RP11-152G22	MSD20		17709	HumArray1H4_M13	RP11-152G22
RP11-84D12	HumArray1H4_N4	14	1657	0	-0.027161	0.981350	0.025211	3		14q11.1-14q11.2				0				SHGC-24064;T15912	fishClones.txt	RP11-84D12	MSD21		17938	HumArray1H4_N4	RP11-84D12
RP11-70F9	HumArray1H4_N1	14	1658	0	0.007166	1.004979	0.011933	3	14q11.2	14q11.2				323				SHGC-32250;R42182	fishClones.txt	RP11-70F9	MSD21		19682	HumArray1H4_N1	RP11-70F9
RP11-68M15	HumArray1H4_M36	14	1659	0	-0.216196	0.860832	0.024628	3	q11.2	14q11.2				243				SHGC-5794;G07646	fishClones.txt	RP11-68M15	MSD21		19950	HumArray1H4_M36	RP11-68M15
RP11-189N14	HumArray1H4_M16	14	1660	0	-0.108318	0.927669	0.013137	3	.2	14q11.2				376				SHGC-32365;Z41439	fishClones.txt	RP11-189N14	MSD20		21012	HumArray1H4_M16	RP11-189N14
RP11-256C2	HumArray1H4_M20	14	1661	0	-0.259420	0.835424	1000000.000000	1	.2	14q11.2				459				SHGC-31124;U95012.1	fishClones.txt	RP11-256C2	MSD20		21012	HumArray1H4_M20	RP11-256C2
CTD-2156P3	HumArray1H5_G31	14	1662	0	0.012549	1.008736	0.007566	2		14q11.2								L07633;PSME1	refflat.txt	PSME1	MSD32		21079	HumArray1H5_G31	CTD-2156P3
RP11-170D9	HumArray1H4_M18	14	1663	0	0.072506	1.051542	0.008215	3		14q11.2-14q12				499				SHGC-9515;G11088	fishClones.txt	RP11-170D9	MSD20		22341	HumArray1H4_M18	RP11-170D9
RP11-94D17	HumArray1H4_M10	14	1664	0	0.012981	1.009038	0.027313	3	2-14q12	14q12				528				SHGC-1411;Z24107	fishClones.txt	RP11-94D17	MSD20		23090	HumArray1H4_M10	RP11-94D17
RP11-109D12	HumArray1H4_M3	14	1665	0	0.001600	1.001110	0.009055	3	14q12	14q12				551				SHGC-37332;N48783	fishClones.txt	RP11-109D12	MSD20		23598	HumArray1H4_M3	RP11-109D12
RP11-125A5	HumArray1H4_M12	14	1666	0	-0.099281	0.933498	0.010054	3	2	14q12				630				SHGC-1403;Z23756	fishClones.txt	RP11-125A5	MSD20		25975	HumArray1H4_M12	RP11-125A5
RP11-48L1	HumArray1H4_N3	14	1667	0	0.051458	1.036311	0.003338	3	12	14q12				701				SHGC-6471;G03427	fishClones.txt	RP11-48L1	MSD21		27831	HumArray1H4_N3	RP11-48L1
RP11-2K1	HumArray1H4_M33	14	1668	0	0.044193	1.031107	0.025495	2	12	14q12				763				SHGC-20849;Z52018	fishClones.txt	RP11-2K1	MSD21		28255	HumArray1H4_M33	RP11-2K1
RP11-91K19	HumArray1H4_M11	14	1669	0	-0.031994	0.978068	0.019068	3	2	14q12-14q13				787				SHGC-2862;G35437	fishClones.txt	RP11-91K19	MSD20		28537	HumArray1H4_M11	RP11-91K19
RP11-105F9	HumArray1H4_M9	14	1670	0	0.036291	1.025474	0.014110	3	-14q13	14q13				1014				SHGC-848;Z16819	fishClones.txt	RP11-105F9	MSD20		30796	HumArray1H4_M9	RP11-105F9
RP11-26M6	HumArray1H4_M27	14	1671	0	-0.083503	0.943763	0.003884	3	-14q13	14q13				1027				SHGC-2833;G35912	fishClones.txt	RP11-26M6	MSD20		31813	HumArray1H4_M27	RP11-26M6
RP11-288G5	HumArray1H4_L19	14	1672	0	0.114376	1.082507	0.021582	3		14q13-14q21				1145				SHGC-6655;G05095	fishClones.txt	RP11-288G5	MSD20		35849	HumArray1H4_L19	RP11-288G5
RP11-23D3	HumArray1H4_M26	14	1673	0	-0.045092	0.969228	0.013761	3		14q13-14q21				1175				SHGC-14732;G17550	fishClones.txt	RP11-23D3	MSD20		37167	HumArray1H4_M26	RP11-23D3
RP11-189H22	HumArray1H4_M21	14	1674	1				0	q13-14q21	14q21.1				1241				SHGC-998;Z17095	stsMap.txt	RH35476	MSD20		38270	HumArray1H4_M21	RP11-189H22
RP11-52O23	HumArray1H4_M35	14	1675	0	-0.061430	0.958314	0.029948	3	q21	14q21				1403				SHGC-34775;H56679	fishClones.txt	RP11-52O23	MSD21		44708	HumArray1H4_M35	RP11-52O23
RP11-94K16	HumArray1H4_M4	14	1676	0	-0.082733	0.944267	0.018639	3	21	14q21.3				1422				SHGC-17592;G10070	fishClones.txt	RP11-94K16	MSD20		45517	HumArray1H4_M4	RP11-94K16
RP11-90K14	HumArray1H4_M1	14	1677	0	0.037478	1.026318	0.011064	3		14q21-14q22				1443				SHGC-20858;Z52148	fishClones.txt	RP11-90K14	MSD20		48997	HumArray1H4_M1	RP11-90K14
RP11-137D17	HumArray1H4_M5	14	1678	0	0.063569	1.045048	0.028112	3		14q21-14q22				1541				SHGC-33656;T86731	fishClones.txt	RP11-137D17	MSD20		49074	HumArray1H4_M5	RP11-137D17
RP11-82A8	HumArray1H4_N5	14	1679	0	0.114939	1.082929	0.035028	3	q21-14q22	14q22				1645				SHGC-10365;T57089	fishClones.txt	RP11-82A8	MSD21		49720	HumArray1H4_N5	RP11-82A8
RP11-262M8	HumArray1H4_M24	14	1680	0	-0.065451	0.955646	0.014910	3	22	14q21.3				1586				SHGC-12634;U19487.1	fishClones.txt	RP11-262M8	MSD20		49979	HumArray1H4_M24	RP11-262M8
RP11-122A4	HumArray1H4_M2	14	1681	0	0.019076	1.013310	0.005427	3	q21.3	14q22				1591				SHGC-6184;G07671	fishClones.txt	RP11-122A4	MSD20		50201	HumArray1H4_M2	RP11-122A4
